Unnamed: 0;type;subtype;bedroomCount;bathroomCount;province;locality;postCode;habitableSurface;buildingCondition;buildingConstructionYear;facedeCount;floodZoneType;heatingType;kitchenType;hasLivingRoom;toiletCount;hasTerrace;epcScore;price
12880;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Kortrijk;8500;65.0;AS_NEW;1946.0;;NON_FLOOD_ZONE;GAS;;;1.0;;D;160000.0
12881;APARTMENT;APARTMENT;1.0;1.0;West Flanders;Kortrijk;8500;86.0;AS_NEW;1946.0;;NON_FLOOD_ZONE;GAS;;;1.0;;C;170000.0
12882;APARTMENT;DUPLEX;2.0;1.0;East Flanders;Berlare;9290;109.0;GOOD;1992.0;3.0;NON_FLOOD_ZONE;;INSTALLED;TRUE;1.0;TRUE;D;225000.0
12883;HOUSE;HOUSE;3.0;1.0;Luxembourg;Neufchâteau, Longlier;6840;105.0;AS_NEW;2020.0;3.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;315000.0
12887;HOUSE;HOUSE;3.0;1.0;Hainaut;TAINTIGNIES;7618;121.0;TO_BE_DONE_UP;1930.0;4.0;NON_FLOOD_ZONE;;SEMI_EQUIPPED;TRUE;2.0;;G;185000.0
12888;APARTMENT;GROUND_FLOOR;1.0;1.0;Antwerp;Antwerpen;2018;88.0;GOOD;1963.0;2.0;NON_FLOOD_ZONE;GAS;;;1.0;;C;279000.0
12890;APARTMENT;APARTMENT;3.0;2.0;West Flanders;BLANKENBERGE;8370;159.0;TO_BE_DONE_UP;1961.0;;NON_FLOOD_ZONE;GAS;;;2.0;TRUE;C;299000.0
12893;HOUSE;HOUSE;4.0;1.0;East Flanders;Evergem;9940;160.0;AS_NEW;1981.0;4.0;NON_FLOOD_ZONE;GAS;;TRUE;2.0;TRUE;C;425000.0
12895;HOUSE;VILLA;3.0;1.0;East Flanders;Evergem;9940;204.0;AS_NEW;1971.0;4.0;NON_FLOOD_ZONE;FUELOIL;;TRUE;2.0;TRUE;D;545000.0
12897;HOUSE;HOUSE;4.0;2.0;Walloon Brabant;Wavre;1300;215.0;GOOD;2000.0;4.0;NON_FLOOD_ZONE;GAS;NOT_INSTALLED;TRUE;2.0;TRUE;D;690000.0
12898;APARTMENT;APARTMENT;4.0;3.0;West Flanders;Nieuwpoort;8620;160.0;AS_NEW;2000.0;;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;B;820000.0
12904;HOUSE;HOUSE;3.0;1.0;Luxembourg;Hotton;6990;164.0;TO_BE_DONE_UP;1875.0;3.0;RECOGNIZED_FLOOD_ZONE;;SEMI_EQUIPPED;TRUE;1.0;;F;149000.0
12905;HOUSE;HOUSE;3.0;1.0;East Flanders;Erpe-Mere;9420;101.0;TO_RENOVATE;1885.0;3.0;RECOGNIZED_FLOOD_ZONE;;NOT_INSTALLED;TRUE;1.0;;F;165000.0
12908;APARTMENT;APARTMENT;2.0;1.0;Antwerp;HERENTALS;2200;150.0;GOOD;1933.0;2.0;NON_FLOOD_ZONE;GAS;;;2.0;;E;199000.0
12910;HOUSE;HOUSE;6.0;2.0;Liège;Braives;4260;200.0;TO_RENOVATE;1850.0;4.0;;FUELOIL;INSTALLED;TRUE;2.0;TRUE;D;225000.0
12911;HOUSE;HOUSE;6.0;2.0;Hainaut;Gosselies;6041;214.0;GOOD;1850.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;2.0;TRUE;D;229000.0
12912;HOUSE;HOUSE;3.0;1.0;East Flanders;Iddergem;9472;108.0;TO_BE_DONE_UP;1929.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;;C;235000.0
12914;HOUSE;MIXED_USE_BUILDING;2.0;1.0;Walloon Brabant;Perwez;1360;175.0;GOOD;1850.0;2.0;;GAS;INSTALLED;TRUE;3.0;TRUE;C;249000.0
12919;APARTMENT;APARTMENT;3.0;1.0;Walloon Brabant;NIVELLES;1400;105.0;AS_NEW;1975.0;3.0;;GAS;HYPER_EQUIPPED;TRUE;1.0;TRUE;C;269000.0
12922;HOUSE;HOUSE;2.0;1.0;East Flanders;Merelbeke;9820;140.0;TO_RENOVATE;1956.0;3.0;NON_FLOOD_ZONE;;SEMI_EQUIPPED;;1.0;TRUE;F;279000.0
12923;HOUSE;HOUSE;4.0;1.0;Liège;Oupeye Vivegnis;4683;130.0;GOOD;1962.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;C;289000.0
12924;HOUSE;HOUSE;2.0;1.0;East Flanders;Beveren-Kruibeke-Zwijndrecht;9150;104.0;GOOD;1996.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;;A;290000.0
12925;APARTMENT;APARTMENT;2.0;1.0;Luxembourg;AUBANGE;6790;115.0;GOOD;2013.0;3.0;;ELECTRIC;INSTALLED;;1.0;;B;295000.0
12927;HOUSE;HOUSE;3.0;1.0;East Flanders;Laarne;9270;142.0;GOOD;1900.0;2.0;;GAS;INSTALLED;TRUE;1.0;TRUE;B;299000.0
12930;HOUSE;HOUSE;3.0;1.0;Luxembourg;ARLON;6700;118.0;TO_RENOVATE;1973.0;3.0;;FUELOIL;SEMI_EQUIPPED;TRUE;1.0;;G;320000.0
12932;HOUSE;HOUSE;3.0;1.0;Hainaut;Lessines;7864;157.0;GOOD;2005.0;4.0;;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;C;350000.0
12934;APARTMENT;APARTMENT;3.0;1.0;Walloon Brabant;Ottignies-Louvain-la-Neuve;1348;90.0;GOOD;2004.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;C;399000.0
12935;HOUSE;HOUSE;3.0;1.0;East Flanders;Gent;9000;205.0;GOOD;1918.0;2.0;;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;C;399000.0
12937;HOUSE;BUNGALOW;3.0;1.0;Walloon Brabant;Braine-l'Alleud/Lillois;1428;111.0;TO_BE_DONE_UP;1967.0;4.0;;GAS;NOT_INSTALLED;TRUE;1.0;TRUE;G;410000.0
12938;HOUSE;HOUSE;4.0;1.0;Limburg;Maaseik;3680;150.0;GOOD;1955.0;4.0;;GAS;INSTALLED;TRUE;1.0;TRUE;D;415000.0
12941;HOUSE;HOUSE;3.0;1.0;East Flanders;Aalter;9880;176.0;AS_NEW;1975.0;4.0;;FUELOIL;HYPER_EQUIPPED;TRUE;2.0;TRUE;C;439000.0
12942;HOUSE;MIXED_USE_BUILDING;5.0;2.0;East Flanders;RONSE;9600;287.0;AS_NEW;1960.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;3.0;;C;449500.0
12943;HOUSE;HOUSE;3.0;1.0;Antwerp;Antwerpen (2050);2050;160.0;GOOD;1960.0;;NON_FLOOD_ZONE;GAS;;TRUE;2.0;;D;460000.0
12944;HOUSE;HOUSE;7.0;1.0;East Flanders;Zelzate;9060;272.0;GOOD;1989.0;4.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;B;529000.0
12946;HOUSE;HOUSE;4.0;2.0;Flemish Brabant;Grimbergen Strombeek-Bever;1853;223.0;AS_NEW;1956.0;3.0;;;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;585000.0
12947;HOUSE;HOUSE;4.0;2.0;Walloon Brabant;Wavre;1300;210.0;GOOD;1994.0;4.0;;GAS;INSTALLED;TRUE;3.0;TRUE;C;595000.0
12948;HOUSE;HOUSE;5.0;2.0;West Flanders;Lichtervelde;8810;310.0;GOOD;1918.0;4.0;NON_FLOOD_ZONE;FUELOIL;;TRUE;2.0;;F;595000.0
12950;HOUSE;HOUSE;4.0;2.0;Brussels;Woluwe-Saint-Pierre;1150;196.0;TO_BE_DONE_UP;1911.0;3.0;;GAS;NOT_INSTALLED;TRUE;2.0;TRUE;G;749000.0
12953;HOUSE;HOUSE;4.0;1.0;Flemish Brabant;Geetbets;3454;220.0;AS_NEW;1930.0;4.0;NON_FLOOD_ZONE;FUELOIL;HYPER_EQUIPPED;TRUE;2.0;TRUE;F;830000.0
12956;HOUSE;HOUSE;4.0;1.0;West Flanders;Ramskapelle;8301;161.0;GOOD;2017.0;3.0;NON_FLOOD_ZONE;GAS;;;2.0;TRUE;B;860000.0
12957;HOUSE;HOUSE;4.0;1.0;Flemish Brabant;Geetbets;3454;220.0;AS_NEW;1930.0;4.0;NON_FLOOD_ZONE;FUELOIL;HYPER_EQUIPPED;TRUE;2.0;TRUE;F;880000.0
12958;HOUSE;HOUSE;5.0;2.0;Brussels;Woluwe-Saint-Lambert;1200;300.0;AS_NEW;1912.0;2.0;;GAS;HYPER_EQUIPPED;;3.0;TRUE;D;950000.0
12974;HOUSE;HOUSE;3.0;1.0;Flemish Brabant;LONDERZEEL;1840;100.0;GOOD;1934.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;B;395000.0
12975;HOUSE;HOUSE;3.0;1.0;Walloon Brabant;Rixensart;1330;200.0;TO_RENOVATE;1955.0;3.0;NON_FLOOD_ZONE;FUELOIL;SEMI_EQUIPPED;TRUE;2.0;TRUE;E;399000.0
12978;HOUSE;HOUSE;3.0;1.0;Liège;SOUGNÉ-REMOUCHAMPS;4920;366.0;TO_BE_DONE_UP;1933.0;4.0;;FUELOIL;INSTALLED;TRUE;2.0;TRUE;E;550000.0
12982;APARTMENT;TRIPLEX;3.0;1.0;Luxembourg;Virton;6760;126.0;;1918.0;2.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;1.0;;B;155000.0
12984;APARTMENT;APARTMENT;1.0;1.0;East Flanders;Ronse;9600;84.0;GOOD;2022.0;;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;A;254000.0
12988;HOUSE;HOUSE;3.0;1.0;Luxembourg;Durbuy;6940;118.0;TO_BE_DONE_UP;1850.0;4.0;NON_FLOOD_ZONE;PELLET;SEMI_EQUIPPED;TRUE;1.0;TRUE;D;139000.0
12991;HOUSE;HOUSE;4.0;1.0;Antwerp;MECHELEN;2800;142.0;TO_RENOVATE;1875.0;;NON_FLOOD_ZONE;;SEMI_EQUIPPED;;1.0;TRUE;E;328000.0
12995;HOUSE;BUNGALOW;3.0;1.0;East Flanders;Vlierzele;9520;147.0;TO_RENOVATE;1974.0;4.0;NON_FLOOD_ZONE;ELECTRIC;INSTALLED;TRUE;1.0;TRUE;F;345000.0
12997;HOUSE;APARTMENT_BLOCK;3.0;3.0;Walloon Brabant;NIVELLES;1400;170.0;;1940.0;2.0;;GAS;INSTALLED;TRUE;3.0;TRUE;C;450000.0
12999;HOUSE;HOUSE;2.0;1.0;East Flanders;Wetteren;9230;160.0;;1998.0;;NON_FLOOD_ZONE;FUELOIL;;TRUE;1.0;;C;535000.0
13000;HOUSE;VILLA;2.0;1.0;Antwerp;EDEGEM;2650;200.0;TO_BE_DONE_UP;1988.0;4.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;1.0;;F;675000.0
13004;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Antwerpen;2030;85.0;AS_NEW;1958.0;2.0;NON_FLOOD_ZONE;;;;1.0;TRUE;C;219000.0
13011;HOUSE;HOUSE;2.0;1.0;Liège;Liège;4020;72.0;TO_RENOVATE;1918.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;;F;99000.0
13013;HOUSE;HOUSE;2.0;1.0;Hainaut;TERTRE;7333;114.0;TO_RENOVATE;1919.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;;E;125000.0
13014;HOUSE;COUNTRY_COTTAGE;3.0;1.0;Liège;MARCHIN;4570;238.0;TO_RENOVATE;1860.0;3.0;;FUELOIL;SEMI_EQUIPPED;TRUE;1.0;TRUE;G;139000.0
13015;HOUSE;HOUSE;3.0;1.0;Liège;Herstal;4040;88.0;GOOD;1918.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;E;149000.0
13016;HOUSE;HOUSE;4.0;1.0;East Flanders;Brakel;9660;142.0;TO_RENOVATE;1949.0;2.0;NON_FLOOD_ZONE;GAS;;TRUE;1.0;TRUE;F;149500.0
13017;HOUSE;HOUSE;2.0;1.0;East Flanders;SINT-NIKLAAS;9100;102.0;TO_BE_DONE_UP;1918.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;1.0;;F;159000.0
13018;HOUSE;HOUSE;2.0;1.0;East Flanders;Ronse;9600;135.0;TO_BE_DONE_UP;1968.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;E;175000.0
13019;HOUSE;HOUSE;4.0;1.0;Liège;FLÉMALLE;4400;222.0;TO_RESTORE;1934.0;2.0;;GAS;NOT_INSTALLED;TRUE;2.0;;G;179000.0
13022;HOUSE;HOUSE;2.0;1.0;Liège;Bassenge;4690;135.0;AS_NEW;1850.0;3.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;2.0;;C;199000.0
13023;HOUSE;HOUSE;2.0;1.0;East Flanders;DENDERWINDEKE;9400;154.0;TO_RENOVATE;1966.0;4.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;F;225000.0
13024;HOUSE;HOUSE;4.0;2.0;Namur;Bièvre;5555;188.0;GOOD;1910.0;3.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;2.0;;D;229000.0
13025;HOUSE;TOWN_HOUSE;5.0;2.0;Liège;JUPILLE-SUR-MEUSE;4020;148.0;TO_RENOVATE;1939.0;3.0;;GAS;INSTALLED;TRUE;3.0;TRUE;D;245000.0
13026;HOUSE;HOUSE;3.0;1.0;East Flanders;STEKENE;9190;170.0;TO_BE_DONE_UP;1962.0;3.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;1.0;TRUE;F;250000.0
13027;HOUSE;HOUSE;4.0;1.0;Liège;Liège;4020;138.0;GOOD;1899.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;;E;259000.0
13029;HOUSE;HOUSE;5.0;2.0;Luxembourg;Marche-en-Famenne;6900;191.0;GOOD;1984.0;4.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;2.0;TRUE;D;285000.0
13030;HOUSE;HOUSE;4.0;2.0;Liège;LIÈGE;4020;211.0;GOOD;1915.0;2.0;;GAS;INSTALLED;TRUE;2.0;TRUE;E;289000.0
13031;HOUSE;HOUSE;3.0;1.0;East Flanders;DENDERMONDE;9200;141.0;TO_BE_DONE_UP;1997.0;2.0;NON_FLOOD_ZONE;ELECTRIC;;;1.0;TRUE;E;289000.0
13032;HOUSE;HOUSE;3.0;1.0;East Flanders;OOSTERZELE;9860;216.0;TO_RENOVATE;1970.0;3.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;;2.0;TRUE;F;295000.0
13033;HOUSE;HOUSE;3.0;1.0;Flemish Brabant;LINKEBEEK;1630;140.0;TO_RESTORE;1940.0;2.0;NON_FLOOD_ZONE;WOOD;;TRUE;1.0;;F;298000.0
13034;HOUSE;HOUSE;3.0;2.0;East Flanders;HAMME;9220;195.0;GOOD;1970.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;3.0;TRUE;D;298000.0
13035;HOUSE;HOUSE;3.0;1.0;Walloon Brabant;Nivelles;1400;119.0;GOOD;1960.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;3.0;TRUE;E;299000.0
13036;HOUSE;HOUSE;3.0;1.0;Antwerp;WILRIJK;2610;144.0;TO_RENOVATE;1951.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;;F;325000.0
13037;HOUSE;HOUSE;3.0;1.0;East Flanders;Oudenaarde;9700;146.0;GOOD;2018.0;2.0;NON_FLOOD_ZONE;GAS;;TRUE;2.0;TRUE;A;325000.0
13038;HOUSE;HOUSE;4.0;2.0;Luxembourg;Marche-en-Famenne;6900;173.0;GOOD;1979.0;4.0;NON_FLOOD_ZONE;;SEMI_EQUIPPED;TRUE;2.0;TRUE;B;329000.0
13039;HOUSE;TOWN_HOUSE;2.0;1.0;Antwerp;MERKSEM;2170;198.0;GOOD;1991.0;2.0;POSSIBLE_FLOOD_ZONE;GAS;INSTALLED;;3.0;;C;349000.0
13040;HOUSE;HOUSE;4.0;2.0;West Flanders;Heist-aan-Zee;8301;145.0;TO_RENOVATE;1970.0;2.0;NON_FLOOD_ZONE;ELECTRIC;INSTALLED;TRUE;3.0;TRUE;F;349000.0
13041;HOUSE;HOUSE;5.0;1.0;East Flanders;Ronse;9600;164.0;GOOD;1949.0;2.0;NON_FLOOD_ZONE;GAS;;TRUE;1.0;TRUE;C;349000.0
13043;HOUSE;HOUSE;3.0;2.0;Antwerp;MERKSEM;2170;134.0;AS_NEW;1954.0;;NON_FLOOD_ZONE;;;TRUE;2.0;;C;349900.0
13044;APARTMENT;APARTMENT;3.0;1.0;Flemish Brabant;VILVOORDE;1800;117.0;;2024.0;2.0;NON_FLOOD_ZONE;;INSTALLED;TRUE;2.0;TRUE;;350000.0
13045;HOUSE;HOUSE;4.0;1.0;Luxembourg;Libramont-Chevigny;6800;165.0;TO_RENOVATE;1975.0;4.0;NON_FLOOD_ZONE;;NOT_INSTALLED;TRUE;1.0;TRUE;G;350000.0
13047;HOUSE;HOUSE;3.0;1.0;East Flanders;STEKENE;9190;154.0;GOOD;1954.0;3.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;1.0;;C;360000.0
13048;HOUSE;HOUSE;4.0;1.0;Antwerp;MECHELEN;2800;144.0;GOOD;1930.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;E;379000.0
13049;HOUSE;HOUSE;3.0;1.0;East Flanders;STEKENE;9190;170.0;GOOD;1970.0;4.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;1.0;TRUE;F;388000.0
13050;HOUSE;HOUSE;4.0;1.0;Antwerp;Lier;2500;208.0;GOOD;1918.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;;2.0;TRUE;C;395000.0
13051;HOUSE;HOUSE;5.0;1.0;East Flanders;Ronse;9600;290.0;TO_RENOVATE;1968.0;4.0;POSSIBLE_FLOOD_ZONE;FUELOIL;;TRUE;1.0;TRUE;F;410000.0
13052;HOUSE;HOUSE;3.0;2.0;East Flanders;EREMBODEGEM;9320;174.0;GOOD;1960.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;;3.0;TRUE;C;419000.0
13053;HOUSE;APARTMENT_BLOCK;4.0;3.0;Antwerp;ANTWERPEN;2018;200.0;TO_BE_DONE_UP;1919.0;2.0;POSSIBLE_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;3.0;;F;419900.0
13054;HOUSE;HOUSE;3.0;1.0;East Flanders;SINT-NIKLAAS;9100;164.0;GOOD;1982.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;D;429000.0
13055;HOUSE;HOUSE;3.0;1.0;Antwerp;WILRIJK;2610;177.0;GOOD;1957.0;2.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;;2.0;;C;435000.0
13056;HOUSE;HOUSE;4.0;1.0;East Flanders;Zwalm;9630;158.0;AS_NEW;2022.0;3.0;NON_FLOOD_ZONE;;;TRUE;2.0;TRUE;A;439000.0
13059;HOUSE;HOUSE;4.0;1.0;East Flanders;KIELDRECHT;9130;229.0;GOOD;1986.0;4.0;NON_FLOOD_ZONE;WOOD;INSTALLED;TRUE;3.0;;F;475000.0
13060;HOUSE;HOUSE;3.0;1.0;Luxembourg;Aubange;6790;209.0;AS_NEW;1960.0;4.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;2.0;TRUE;D;499000.0
13062;HOUSE;VILLA;3.0;2.0;Walloon Brabant;WALHAIN;1457;200.0;AS_NEW;1975.0;4.0;;FUELOIL;USA_INSTALLED;TRUE;3.0;TRUE;C;545000.0
13063;HOUSE;MIXED_USE_BUILDING;2.0;3.0;Brussels;Uccle;1180;176.0;GOOD;1970.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;3.0;;D;570000.0
13064;HOUSE;HOUSE;6.0;2.0;Walloon Brabant;Ramillies-offus;1367;400.0;GOOD;1860.0;3.0;NON_FLOOD_ZONE;FUELOIL;SEMI_EQUIPPED;TRUE;3.0;TRUE;C;590000.0
13065;HOUSE;HOUSE;4.0;3.0;Walloon Brabant;Wavre;1300;262.0;GOOD;1969.0;4.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;4.0;TRUE;D;595000.0
13066;HOUSE;VILLA;7.0;1.0;Liège;LIÈGE;4000;455.0;TO_RENOVATE;1963.0;4.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;4.0;TRUE;E;595000.0
13067;HOUSE;COUNTRY_COTTAGE;2.0;2.0;West Flanders;KNOKKE-HEIST;8301;159.0;GOOD;1933.0;4.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;D;595000.0
13068;HOUSE;HOUSE;2.0;2.0;West Flanders;KNOKKE-HEIST;8301;159.0;GOOD;1933.0;4.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;D;595000.0
13069;HOUSE;HOUSE;4.0;1.0;Antwerp;Mechelen;2800;275.0;AS_NEW;1983.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;B;648000.0
13070;HOUSE;HOUSE;4.0;2.0;Brussels;Uccle;1180;231.0;GOOD;1980.0;2.0;POSSIBLE_FLOOD_ZONE;GAS;NOT_INSTALLED;TRUE;3.0;TRUE;E;650000.0
13073;HOUSE;HOUSE;5.0;2.0;Brussels;Watermael-Boitsfort;1170;175.0;GOOD;2000.0;2.0;NON_FLOOD_ZONE;;INSTALLED;TRUE;3.0;TRUE;C;795000.0
13074;HOUSE;HOUSE;5.0;3.0;Walloon Brabant;Ottignies;1340;300.0;AS_NEW;1981.0;4.0;NON_FLOOD_ZONE;FUELOIL;HYPER_EQUIPPED;TRUE;2.0;TRUE;C;795000.0
13075;HOUSE;VILLA;6.0;2.0;Antwerp;BOOM;2850;363.0;GOOD;1995.0;4.0;NON_FLOOD_ZONE;GAS;USA_HYPER_EQUIPPED;;3.0;TRUE;C;825000.0
13076;HOUSE;HOUSE;4.0;3.0;West Flanders;Heist-aan-Zee;8301;177.0;JUST_RENOVATED;1956.0;2.0;NON_FLOOD_ZONE;;;TRUE;3.0;TRUE;B;825000.0
13077;HOUSE;HOUSE;3.0;1.0;East Flanders;LEDE;9340;318.0;GOOD;1919.0;4.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;2.0;TRUE;E;895000.0
13078;HOUSE;HOUSE;3.0;2.0;Brussels;Uccle;1180;230.0;AS_NEW;2013.0;4.0;;GAS;;TRUE;3.0;TRUE;C;1095000.0
13080;HOUSE;HOUSE;4.0;3.0;Brussels;Forest;1190;244.0;AS_NEW;1923.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;4.0;TRUE;E;1195000.0
13087;HOUSE;HOUSE;3.0;1.0;Luxembourg;Fauvillers;6637;150.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;2.0;TRUE;A;245900.0
13088;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Bonheiden;2820;119.0;;1998.0;;NON_FLOOD_ZONE;;;TRUE;1.0;;B;285000.0
13089;HOUSE;HOUSE;3.0;1.0;Luxembourg;Rouvroy;6767;150.0;AS_NEW;2024.0;2.0;NON_FLOOD_ZONE;GAS;;;2.0;TRUE;A;289000.0
13092;HOUSE;HOUSE;4.0;1.0;West Flanders;Oostende;8400;124.0;TO_BE_DONE_UP;1930.0;;NON_FLOOD_ZONE;;INSTALLED;TRUE;1.0;TRUE;E;245000.0
13093;HOUSE;APARTMENT_BLOCK;3.0;1.0;Flemish Brabant;HALLE;1500;190.0;TO_BE_DONE_UP;1931.0;2.0;;ELECTRIC;SEMI_EQUIPPED;;3.0;;F;340000.0
13096;HOUSE;VILLA;3.0;1.0;Flemish Brabant;BEKKEVOORT;3460;273.0;;2021.0;4.0;NON_FLOOD_ZONE;;INSTALLED;TRUE;2.0;TRUE;A+;795000.0
13100;APARTMENT;APARTMENT;2.0;1.0;Luxembourg;Paliseul;6850;85.0;AS_NEW;2024.0;4.0;NON_FLOOD_ZONE;;INSTALLED;;1.0;TRUE;B;166500.0
13102;HOUSE;HOUSE;2.0;1.0;Flemish Brabant;Halle;1500;116.0;TO_RENOVATE;1899.0;3.0;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;F;180000.0
13106;HOUSE;HOUSE;3.0;1.0;West Flanders;Nieuwkerke;8950;131.0;GOOD;1930.0;4.0;NON_FLOOD_ZONE;;;TRUE;1.0;;C;279000.0
13109;HOUSE;HOUSE;3.0;1.0;East Flanders;GERAARDSBERGEN;9500;223.0;GOOD;2006.0;;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;;B;360000.0
13111;HOUSE;HOUSE;7.0;4.0;Liège;Liège;4000;158.0;GOOD;1975.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;4.0;TRUE;D;399000.0
13120;HOUSE;HOUSE;4.0;1.0;West Flanders;Brugge Sint-Michiels;8200;165.0;TO_BE_DONE_UP;1948.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;D;278800.0
13121;APARTMENT;APARTMENT;3.0;1.0;Antwerp;Stabroek;2940;96.0;AS_NEW;1999.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;A;285000.0
13122;APARTMENT;APARTMENT;3.0;1.0;East Flanders;Sint-Niklaas;9100;110.0;AS_NEW;1963.0;;NON_FLOOD_ZONE;GAS;;TRUE;1.0;TRUE;B;289500.0
13126;HOUSE;HOUSE;3.0;1.0;Antwerp;BLAASVELD;2830;161.0;;2024.0;3.0;;;INSTALLED;TRUE;2.0;TRUE;A;588000.0
13128;APARTMENT;APARTMENT;3.0;1.0;Brussels;Uccle;1180;88.0;GOOD;1952.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;TRUE;1.0;TRUE;D;400000.0
13129;HOUSE;HOUSE;2.0;1.0;Liège;Crisnée;4367;103.0;GOOD;1965.0;3.0;NON_FLOOD_ZONE;;SEMI_EQUIPPED;TRUE;1.0;TRUE;E;225000.0
13133;APARTMENT;SERVICE_FLAT;1.0;1.0;East Flanders;Gent;9051;93.0;GOOD;1995.0;4.0;NON_FLOOD_ZONE;ELECTRIC;;TRUE;1.0;TRUE;C;135000.0
13135;APARTMENT;DUPLEX;2.0;1.0;Brussels;Forest;1190;103.0;GOOD;1931.0;2.0;NON_FLOOD_ZONE;;NOT_INSTALLED;;1.0;TRUE;;195000.0
13143;APARTMENT;GROUND_FLOOR;1.0;1.0;Walloon Brabant;Hélécine;1357;59.0;AS_NEW;2021.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;B;235000.0
13144;APARTMENT;APARTMENT;2.0;1.0;Antwerp;Mechelen;2800;70.0;GOOD;1970.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;TRUE;1.0;TRUE;A;239000.0
13149;APARTMENT;SERVICE_FLAT;1.0;1.0;East Flanders;Gent;9000;54.0;GOOD;2016.0;2.0;NON_FLOOD_ZONE;;INSTALLED;TRUE;1.0;;A;249000.0
